created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,,,,
Fri Jul 08 05:25:24 +0000 2022;1545277852148326401;@satdecorum 😆😆😆  Pelan2. Yang di Budi Luhur kemarin gimana?;0;0;0;0;in;437289085;1545264099193671680;Windekind_Budi;https://twitter.com/Windekind_Budi/status/1545277852148326401,,,,,,,,,,,,,
Fri Jul 08 02:45:20 +0000 2022;1545237571944738819;@PT_Transjakarta min kalau dari Univ Budi Luhur ke daerah Joglo itu apakah ada rute TJ or Jaklingko yang tersedia?;0;1;0;0;in;370111634;1545237571944738819;jejesaan;https://twitter.com/jejesaan/status/1545237571944738819,,,,,,,,,,,,,
Thu Jul 07 23:41:31 +0000 2022;1545191311149780992;@BungkusTukang Menanamkan Budi Pekerti yg Luhur di Usia Dini Jurus Ampuh Dlm Pembetukan Karater Anak, Manteeebz 👍👍🇮🇩;0;1;0;2;in;1037981216186675202;1545190300456407040;S4N_W1B1;https://twitter.com/S4N_W1B1/status/1545191311149780992,,,,,,,,,,,,
Thu Jul 07 18:40:50 +0000 2022;1545115640041639936;Betapa ketulusan dan budi luhur dengan niat menderma dinegeri ini juatru dimanfaatkan oleh Anjing2 liar yang berjirah agama, yang gayanya seolah memliki jaminan kepastian masuk syurga, miris..;0;0;0;0;in;281681890;1545115640041639936;anassuardin;https://twitter.com/anassuardin/status/1545115640041639936,,,,,,,,,,,
Thu Jul 07 16:04:01 +0000 2022;1545076176799948800;@PT_Transjakarta min kalo dari budi luhur ke joglo  ada rute tj or jaklingko yg tersedia gak min?;0;1;0;0;in;370111634;1545076176799948800;jejesaan;https://twitter.com/jejesaan/status/1545076176799948800,,,,,,,,,,,,,
Thu Jul 07 07:26:33 +0000 2022;1544945954322649088;@worksfess Sebetulnya untuk jadi orang hebat cukup mempunyai budi pekerti yang luhur dan sopan santun. Urusan skill bisa belajar.;0;0;0;0;in;419980601;1544859801754431488;yayangmei28;https://twitter.com/yayangmei28/status/1544945954322649088,,,,,,,,,,,,,
Thu Jul 07 04:22:57 +0000 2022;1544899747743498240;Dalam sebuah komitmen, distraksi² peruntuh bisa bermunculan banyak. Motifnyapun juga beragam, dengan kondisi² yang juga tak mudah.   Tapi disitulah arti hidup diperjuangankan. Menjaga ketetapan hati yang berasal dri luhur budi dan suara hati yang tak pernah dusta. Allahu musta'an;0;0;0;7;in;1248593292406583296;1544899747743498240;Gemelmoehib;https://twitter.com/Gemelmoehib/status/1544899747743498240,,,,,,,,,,,
Mon Aug 29 08:12:40 +0000 2022;1564164113185419265;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1564164113185419265;Jokamlicious;https://twitter.com/Jokamlicious/status/1564164113185419265,,,,,,,,,,,,,
Mon Aug 29 07:54:00 +0000 2022;1564159417654059009;@Tita83079013 Orang” TerDahulu Yaitu KeKasihNya Mempunyai Budi Pekerti Yang Luhur Dengan Kata Lain Mempunyai KeMurnian Dari Cahaya Nya Dengan KeRagaman Dari Tampilan Warna Warni Indah Nya😄 https://t.co/ZOSuIS836V;0;0;1;15;in;1152652096665034753;1563840560628383744;Kin532353446;https://twitter.com/Kin532353446/status/1564159417654059009,,,,,,,,,,,,,
Mon Aug 29 04:52:22 +0000 2022;1564113708938575872;Kepala BNPT Komjen Boy Rafli Amar menyatakan budaya yang terkandung nilai-nilai luhur dan ajaran budi pekerti menjadi bagian penting dalam pendidikan karakter bangsa sejak usia dini. Budaya bahkan dapat membentuk jati diri bangsa  #MedcomID #MedcomNasional https://t.co/kaElTGCFpO https://t.co/vsRu9Hry79;0;0;0;0;in;902837643024539651;1564113708938575872;medcom_id;https://twitter.com/medcom_id/status/1564113708938575872,,,,,,,,,,,,,
Mon Aug 29 02:10:57 +0000 2022;1564073084453527552;@gak_basah @aaigioo Iyaapp, kan gue tertarik join kriminologi bukan universitas islam riau/budi luhur;0;1;0;0;in;1327202531332689920;1564058356863537153;Dikarunika;https://twitter.com/Dikarunika/status/1564073084453527552,,,,,,,,,,,,
Sun Aug 28 15:12:38 +0000 2022;1563907416991080448;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1563907416991080448;Jokamlicious;https://twitter.com/Jokamlicious/status/1563907416991080448,,,,,,,,,,,,,
Fri Aug 26 15:11:50 +0000 2022;1563182437047607299;@kdrama_menfess Bl apaan? Budi luhur? Strada kali ah 😭;0;0;0;0;in;424125482;1563182144045793281;tabul_ian;https://twitter.com/tabul_ian/status/1563182437047607299,,,,,,,,,,,,,
Fri Aug 26 12:12:39 +0000 2022;1563137345846513664;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;2;in;2476435299;1563137345846513664;Jokamlicious;https://twitter.com/Jokamlicious/status/1563137345846513664,,,,,,,,,,,,,
Fri Aug 26 10:05:13 +0000 2022;1563105275158339586;[OPEN REGISTRATION] 🔔SEMINAR NASIONAL &amp  TALKSHOW INTERACTIVE🔔  Hello Everyone🙌🏻 Salam Budi Luhur🤚🏻  📣Keluarga Besar Organisasi Mahasiswa Fakultas Ekonomi dan Bisnis Universitas Budi Luhur, Proudly Present Seminar Nasional dan Talkshow Interactive.🪄 https://t.co/XDM1bWN6mB;0;6;0;0;in;173777799;1563105275158339586;himti_ubl;https://twitter.com/himti_ubl/status/1563105275158339586,,,,,,,,,,,,
Fri Aug 26 08:50:22 +0000 2022;1563086437385261057;Universitas Budi Luhur Gelar Lomba Film Pendek https://t.co/DSJXB6iNNT;0;0;0;1;in;902837643024539651;1563086437385261057;medcom_id;https://twitter.com/medcom_id/status/1563086437385261057,,,,,,,,,,,,,
Fri Aug 26 07:37:03 +0000 2022;1563067988680798209;Dorong Kreativitas, Universitas Budi Luhur Gelar Lomba Film Pendek - https://t.co/fSJCmXCnJx #lomba #kompetisi https://t.co/rrUSb7FOYm;0;0;0;0;in;56896234;1563067988680798209;kompetisi_lomba;https://twitter.com/kompetisi_lomba/status/1563067988680798209,,,,,,,,,,,,
Fri Aug 26 04:44:14 +0000 2022;1563024496168411136;@kyutieshoshis @unpamfess_ Deket univ Budi Luhur bang;0;0;0;0;in;967475428213407744;1562804453404983302;yaterusterus;https://twitter.com/yaterusterus/status/1563024496168411136,,,,,,,,,,,,,
Fri Aug 26 03:11:00 +0000 2022;1563001033600536582;Dorong Kreativitas, Universitas Budi Luhur Gelar Lomba Film Pendek https://t.co/OVbXXqxhVH;0;0;0;0;in;154102750;1563001033600536582;Beritasatu;https://twitter.com/Beritasatu/status/1563001033600536582,,,,,,,,,,,,
Thu Aug 25 19:12:38 +0000 2022;1562880651837050881;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1562880651837050881;Jokamlicious;https://twitter.com/Jokamlicious/status/1562880651837050881,,,,,,,,,,,,,
Thu Aug 25 13:20:08 +0000 2022;1562791940545949698;LPKA Kelas II Yogyakarta fasilitasi Anak dapatkan pendidikan melalui sekolah daring.  Bekerja sama dengan SMA Budi Luhur Yogyakarta, hari ini Kamis (25/8/2022) dua anak didik LPKA Kelas II Yogyakarta mengikuti kegiatan sekolah secara daring. https://t.co/SomSxKw01J;0;1;0;0;in;830647987739123712;1562791940545949698;lpkajogja;https://twitter.com/lpkajogja/status/1562791940545949698,,,,,,,,,,,,
Thu Aug 25 02:12:39 +0000 2022;1562623961573507074;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1562623961573507074;Jokamlicious;https://twitter.com/Jokamlicious/status/1562623961573507074,,,,,,,,,,,,,
Thu Aug 25 01:07:39 +0000 2022;1562607605805387778;Budi Luhur A Spiritual Autobiography  Oleh   Drs. Djaetun, HS  Tahun 2016.  329 Halaman  Harga 55.000.  Minat?    Order: ✓DM or Klik link WA https://t.co/bSBuqUJdLQ https://t.co/sEb0XvD1kH;0;0;0;0;in;2362274258;1562607605805387778;WarungSejarahRI;https://twitter.com/WarungSejarahRI/status/1562607605805387778,,,,,,,,,,,,
Wed Aug 24 13:29:38 +0000 2022;1562431941248712705;@zoelfick Jelek bgt sistem negara gw kualifikasi buat jd wakil rakyat bukan lg ilmu dan budi yg luhur tp yg kelakuannya kyk binatang ckckck;0;0;0;0;in;1080818988685225985;1562344091123597317;ocadoinallright;https://twitter.com/ocadoinallright/status/1562431941248712705,,,,,,,,,,,,,
Wed Aug 24 12:31:28 +0000 2022;1562417305065525249;Baru saja mengirim foto @ Universitas Budi Luhur https://t.co/bz3NrB9j4W;0;0;0;0;in;1661941670;1562417305065525249;acaraMLG;https://twitter.com/acaraMLG/status/1562417305065525249,,,,,,,,,,,,,
Wed Aug 24 11:57:40 +0000 2022;1562408800778600452;Min @PT_Transjakarta udah nunggu jak 51 di budi luhur 1 jam nih, penumpang numpuk, jam pulang kantor ini, stanby lah bbrpa di budi luhur;0;0;0;0;in;266903883;1562408800778600452;verMouthia;https://twitter.com/verMouthia/status/1562408800778600452,,,,,,,,,,
Wed Aug 24 09:12:39 +0000 2022;1562367269296291841;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1562367269296291841;Jokamlicious;https://twitter.com/Jokamlicious/status/1562367269296291841,,,,,,,,,,,,,
Wed Aug 24 08:43:49 +0000 2022;1562360015331250176;nah jadi kemaren pas jalan pulang cindy nunjuk abang abang piscok di budi luhur. katanya dia ya piscoknya enak bgt. gw mah haaa yg benerrr uu?? [menganga tdk percaya] abis itu dia revisi ya gatau gue lagi laper apa gimana, pokoknya enak sih mayan. lalu kujawablah-;0;1;0;0;in;1459785938045861889;1562360015331250176;rezocr;https://twitter.com/rezocr/status/1562360015331250176,,,,,,,,,,,,
Wed Aug 24 07:35:33 +0000 2022;1562342836082974726;Universitas Budi Luhur Gelar Lomba Film Pendek 'KebudiLuhuran' #lomba #kompetisi https://t.co/o3ufjPmI22;0;0;0;0;in;56896234;1562342836082974726;kompetisi_lomba;https://twitter.com/kompetisi_lomba/status/1562342836082974726,,,,,,,,,,,,,
Wed Aug 24 06:08:33 +0000 2022;1562320940113235974;[Info Lomba]   Budi Luhur Business Case Competition  Info Lengkap : https://t.co/4LmjZy7Bh9 https://t.co/f42dXPhkFg;0;0;0;2;in;1037720432986574849;1562320940113235974;ubl_bemfti;https://twitter.com/ubl_bemfti/status/1562320940113235974,,,,,,,,,,,,,
Wed Aug 24 05:13:37 +0000 2022;1562307116140216321;Bincang santai tim Podcast Ngaco bareng Rektor Universitas Budi Luhur, kampus nya para Ahli IT #podcast #budiluhur #it #ngaco #fyp #fypシ #trending #indopos https://t.co/2BivvchgY1;0;0;1;2;in;1197403547681218560;1562307116140216321;indopos_id;https://twitter.com/indopos_id/status/1562307116140216321,,,,,,,,,,,,
Wed Aug 24 03:23:03 +0000 2022;1562279293492703232;@Mukeluanjay_ Kambing pangeranan punya adab budi pekerti yg luhur🙏;0;0;0;0;in;1267046729410465794;1562246640962256900;mrtrahmann;https://twitter.com/mrtrahmann/status/1562279293492703232,,,,,,,,,,,,,
Wed Aug 24 02:38:53 +0000 2022;1562268176737775617;@PT_Transjakarta min mau tanya rute dari ragunan ke univ budi luhur gimana ya?;0;1;0;0;in;1265960640079777793;1562268176737775617;aleleaaaaa;https://twitter.com/aleleaaaaa/status/1562268176737775617,,,,,,,,,,,,,
Tue Aug 23 17:58:58 +0000 2022;1562137334480453634;@tamim_pardede Dan perlu anda tahu. Sifat malu nya ustman karena berbudi luhur. Budi dalam bahasa agamanya adalah ahlaq.atas dasar itulah sahbt ustman dimuliakan;0;1;0;1;in;1439173010599022592;1561715517085581314;IsaAnso15801664;https://twitter.com/IsaAnso15801664/status/1562137334480453634,,,,,,,,,,,,,
Tue Aug 23 16:12:40 +0000 2022;1562110582035165184;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1562110582035165184;Jokamlicious;https://twitter.com/Jokamlicious/status/1562110582035165184,,,,,,,,,,,,,
Tue Aug 23 15:19:29 +0000 2022;1562097199982338054;@MafiaWasit Ngenteni Budi luhur lewat pengging;0;0;0;0;in;1301874003687088128;1562093977880641540;Ibnudwinurhadi;https://twitter.com/Ibnudwinurhadi/status/1562097199982338054,,,,,,,,,,,,,
Mon Aug 22 23:12:39 +0000 2022;1561853888533516288;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1561853888533516288;Jokamlicious;https://twitter.com/Jokamlicious/status/1561853888533516288,,,,,,,,,,,,,
Mon Aug 22 13:22:01 +0000 2022;1561705249542324225;..sehingga memancarkan cahaya welas asih dan berkarakter budi pekerti yang luhur. Perilaku dan perbuatan akan seiring dan selaras dengan batin yang penuh dengan ketulusan serta keikhlasan untuk saling berbagi tanpa pandang bulu dan menebar manfaat pada isi Alam Semesta..;0;1;0;0;in;844984131406651392;1561705245482184704;GhombunShmily;https://twitter.com/GhombunShmily/status/1561705249542324225,,,,,,,,,,,,,
Mon Aug 22 09:29:43 +0000 2022;1561646790935740416;ngekos sebulan di budi luhur sangat rupa2;0;0;0;0;in;2476448797;1561646790935740416;kentangkejebur;https://twitter.com/kentangkejebur/status/1561646790935740416,,,,,,,,,,,,,
Mon Aug 22 07:39:55 +0000 2022;1561619159397670917;Just posted a photo @ Universitas Budi Luhur https://t.co/XXjPMdvpAc;0;0;0;0;en;253746389;1561619159397670917;fti_budiluhur;https://twitter.com/fti_budiluhur/status/1561619159397670917,,,,,,,,,,,,,
Mon Aug 22 06:12:39 +0000 2022;1561597197988544512;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1561597197988544512;Jokamlicious;https://twitter.com/Jokamlicious/status/1561597197988544512,,,,,,,,,,,,,
Sun Aug 21 13:52:45 +0000 2022;1561350597827108864;Bayangin kalo PSSI ad Jokamnya !  Sholatnya Budi Luhur, terus sholat sendiri dah.;0;1;0;1;in;1294276236970061824;1561350597827108864;baitulhikmahnu1;https://twitter.com/baitulhikmahnu1/status/1561350597827108864,,,,,,,,,,,,
Sun Aug 21 13:12:39 +0000 2022;1561340507200327680;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1561340507200327680;Jokamlicious;https://twitter.com/Jokamlicious/status/1561340507200327680,,,,,,,,,,,,,
Sun Aug 21 02:03:45 +0000 2022;1561172170881273856;@tehputjoek @chickenkrispi kami berada di perbatasan antara Jakarta, dan Tangerang kak. kami cukup dekat dengan kebayoran lama, dan kampus budi luhur beserta mercu buana;0;0;0;0;in;1560981025752158208;1559517887161057281;tafkhim_izhar;https://twitter.com/tafkhim_izhar/status/1561172170881273856,,,,,,,,,,,
Sun Aug 21 01:58:49 +0000 2022;1561170929476321281;@YumandaPutra @chickenkrispi di bagian perbatasan kak, antara jakarta dan tangerang. cukup lumayan mendekati kebayoran lama kak, kami juga cukup dekat dengan kampus budi luhur dan mercu buana;0;0;0;0;in;1560981025752158208;1559517887161057281;tafkhim_izhar;https://twitter.com/tafkhim_izhar/status/1561170929476321281,,,,,,,,,,,
Sat Aug 20 20:12:38 +0000 2022;1561083811948929025;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1561083811948929025;Jokamlicious;https://twitter.com/Jokamlicious/status/1561083811948929025,,,,,,,,,,,,,
Sat Aug 20 17:45:39 +0000 2022;1561046820784144385;Just posted a photo @ Universitas Budi Luhur https://t.co/BWVcsEWL5l;0;0;0;0;en;253746389;1561046820784144385;fti_budiluhur;https://twitter.com/fti_budiluhur/status/1561046820784144385,,,,,,,,,,,,,
Sat Aug 20 07:42:10 +0000 2022;1560894950631682048;[BUDI LUHUR BUSINESS CASE COMPETITION]  KOMPETISI TERBUKA UNTUK SEMUA FAKULTAS!!  Hello Bumafers!!! 🖐🏻  ✨ Himpunan Mahasiswa Manajemen Fakultas Ekonomi dan Bisnis Universitas Budi Luhur ✨  Dengan bangga mempersembahkan :  🎉 BUDI LUHUR BUSINESS CASE COMPETITION 2022 🎉 https://t.co/YmNUJOCUEn;0;6;0;2;in;173777799;1560894950631682048;himti_ubl;https://twitter.com/himti_ubl/status/1560894950631682048,,,,,,,,,,,,,
Sat Aug 20 06:45:32 +0000 2022;1560880695563538432;IBADAH adalah berupa NIAT MELUHURKAN DIRI &amp  MAKHLUK LAIN demi CINTA dan demi ALLAH lewat GERAKAN USAHA yang HALAL dan PANTAS sebanyak kemampuan yg dimiliki alias sebanyak kemampuan yg diberikan Allah untuk satu bentuk AMAL LUHUR tertentu (misal UPACARA HUT RI Ke-77, 17-08-2022);0;0;0;1;in;1203075185420599296;1560880695563538432;Budi_2232;https://twitter.com/Budi_2232/status/1560880695563538432,,,,,,,,,,,,
Sat Aug 20 06:32:48 +0000 2022;1560877492302336000;Tunggu apa lagi? Langsung aja isi form dibawah ini! Kesempatan ini hanya sekali lho! https://t.co/FhJS81cKm9  Yukk isi waktu luang dan tambah hard skill kalian dengan ikut Pelatihan Eksternal bersama HIMTI Universitas Budi Luhur!;0;1;0;0;in;173777799;1560877481413881856;himti_ubl;https://twitter.com/himti_ubl/status/1560877492302336000,,,,,,,,,,,,,
Sat Aug 20 06:32:47 +0000 2022;1560877488753913857;Kalian bisa dapat e-certificate dan hadiah lainnya! Pelatihan ini tidak dipungut biaya alias gratiss lho!! Yukk daftar sekarang!  📅 Pendaftaran:  19 Agustus - 23 Agustus 2022 ▶️ Pelatihan: 25 Agustus 2022 Tempat : Lab 10 ICT, lt 4 unit 7 Universitas Budi Luhur;0;1;0;0;in;173777799;1560877481413881856;himti_ubl;https://twitter.com/himti_ubl/status/1560877488753913857,,,,,,,,,,,,
Sat Aug 20 06:32:45 +0000 2022;1560877481413881856;Hai SmarTIzen!!! HIMTI Universitas Budi Luhur akan mengadakan Pelatihan Eksternal nih, khusus buat kalian yang masih SMA tau SMK.  Topik kita tahun ini mengenai “Let’s Develop Your website using PHP and Laravel” loh. https://t.co/RPs4WxHmB2;0;1;0;0;in;173777799;1560877481413881856;himti_ubl;https://twitter.com/himti_ubl/status/1560877481413881856,,,,,,,,,,,,
Sat Aug 20 03:12:39 +0000 2022;1560827123664769027;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1560827123664769027;Jokamlicious;https://twitter.com/Jokamlicious/status/1560827123664769027,,,,,,,,,,,,,
Sat Aug 20 02:53:08 +0000 2022;1560822210730037248;Bener Wapres 2024 aing budi na kudu luhur !!! Karena Agama Leluhur kedeung deui rek nangtung : AGAMA LUHUR BUDI !!!  Aing rek nyieun circle kasampurnaan tata negara, sosial, ekonomi &amp  politik. jadi cerminan negara-negara didunia. (Mercusuar) https://t.co/carIt7qCLA;0;0;0;0;in;713020057639452672;1560822210730037248;Rzlsbbk;https://twitter.com/Rzlsbbk/status/1560822210730037248,,,,,,,,,,,
Sat Aug 20 02:38:24 +0000 2022;1560818502839443457;⚜Satya Dharma Bakti Nusantara⚜ ⚜Luhur Budi Bawa Laksana Abdi Nusa Bangsa⚜   -- Best regards, Pramuka Universitas Gadjah Mada Jl. Yacaranda Perum. Dosen Flat A2, Blimbingsari, Caturtunggal, Depok, Sleman, Daerah Istimewa Yogyakarta;0;0;0;0;in;774312732;1560818491187695617;PramukaUGM;https://twitter.com/PramukaUGM/status/1560818502839443457,,,,,,,
Sat Aug 20 02:08:41 +0000 2022;1560811026270289920;https://t.co/PqW5ii6YjD;0;0;0;1;zxx;1147384878708609024;1560811026270289920;Budi___Luhur;https://twitter.com/Budi___Luhur/status/1560811026270289920,,,,,,,,,,,,,
Fri Aug 19 17:26:56 +0000 2022;1560679722895388672;Bagaimana mengawal audit investigasi Polri terhadap 2 laporan yg diterbitkan oleh polres Jaksel dalam kasus pembunuhan brigadir J?  Talk: Dosen kiminologi Univ Budiluhur - Untung Sumarwan &amp   Sosiolog Unika Sugiyapranoto, - Hermawan Pancasiwi   Streaming : https://t.co/EN7FkCklP5 https://t.co/k1z4nJCl4P;0;1;1;1;in;121640063;1560679722895388672;RadioElshinta;https://twitter.com/RadioElshinta/status/1560679722895388672,,,,,,,,,,,,
Fri Aug 19 17:08:30 +0000 2022;1560675083437297664;@halifahadel Budi luhur;0;0;0;0;in;1212786418088439808;1560615399133442048;jidanagil;https://twitter.com/jidanagil/status/1560675083437297664,,,,,,,,,,,,,
Fri Aug 19 14:55:02 +0000 2022;1560641494519713795;ptn! aku maba ubl universitas budi luhur prodi komunikasi pariwisata, mau cari temen ada gak ya? https://t.co/y30ms0ZeKA;0;0;0;2;in;1205629250423779328;1560641494519713795;sbmptnfess;https://twitter.com/sbmptnfess/status/1560641494519713795,,,,,,,,,,,,
Fri Aug 19 14:46:53 +0000 2022;1560639444092583936;Min @PT_Transjakarta jak-51 budi luhur-taman kota jam segini masih ada gak?;0;1;0;0;in;266903883;1560639444092583936;verMouthia;https://twitter.com/verMouthia/status/1560639444092583936,,,,,,,,,,,,,
Fri Aug 19 14:26:14 +0000 2022;1560634249438724096;Pentingnya belajar menanamkan budi pekerti yang luhur sesuai dengan nilai dan norma pancasila🙏;0;0;0;0;in;554784472;1560634249438724096;fjrnsyah;https://twitter.com/fjrnsyah/status/1560634249438724096,,,,,,,,,,,,,
Fri Aug 19 12:06:58 +0000 2022;1560599199552393217;Tugas-tugas kecendekiawanan meliputi tugas susastra. Tugas datang untuk mempelajari berbagai cerita rakyat yang mengandung muatan budi pekerti luhur. Seperti cerita pada pakem Panji Semirang. Di Metenggeng menghasilkan kesenian rakyat tari Dames, masuk ke dalam kearifan lokal.;0;0;0;0;in;1539028390706937857;1560599199552393217;mbaprichpurwan4;https://twitter.com/mbaprichpurwan4/status/1560599199552393217,,,,,,,,,,,,
Fri Aug 19 10:12:39 +0000 2022;1560570431073308679;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1560570431073308679;Jokamlicious;https://twitter.com/Jokamlicious/status/1560570431073308679,,,,,,,,,,,,,
Fri Aug 19 09:55:45 +0000 2022;1560566177348599808;@moonareas budi luhur, mercu buana;0;0;0;0;in;1435804518332002310;1560554703464804353;kuqbis;https://twitter.com/kuqbis/status/1560566177348599808,,,,,,,,,,,,
Thu Aug 18 17:12:39 +0000 2022;1560313739026776064;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1560313739026776064;Jokamlicious;https://twitter.com/Jokamlicious/status/1560313739026776064,,,,,,,,,,,,,
Thu Aug 18 16:46:24 +0000 2022;1560307134562086913;Janisari Jamangko : Hikmah ajaran agama yang memuliakan budi pekerti luhur, setimbang dengan kesantunan dan kesabaran, haruslah seiring sejalan dengan ketegasan kita dalam menegakkan amar makruf nahi mungkar, disitu terdapat hak bersuara dan beraspirasi yang dijamin konstitusi.;0;0;0;0;in;533115096;1560297211627376640;ncuhidorowoni;https://twitter.com/ncuhidorowoni/status/1560307134562086913,,,,,,,,,,
Thu Aug 18 13:18:17 +0000 2022;1560254757675188227;Just posted a photo @ Universitas Budi Luhur https://t.co/1xFaIt93jC;0;0;0;0;en;253746389;1560254757675188227;fti_budiluhur;https://twitter.com/fti_budiluhur/status/1560254757675188227,,,,,,,,,,,,,
Thu Aug 18 01:43:04 +0000 2022;1560079800638705665;@sbmptnfess Coba budi luhur nder, kayanya dia msh open yg via snm/sbm. Yg akademik baru selesai;0;0;0;0;in;1557908652471623682;1560079039343525889;viatriwx;https://twitter.com/viatriwx/status/1560079800638705665,,,,,,,,,,,,
Thu Aug 18 01:39:48 +0000 2022;1560078978785808385;Haloo disini ada maba kriminologi budi luhur atau ubl? Temenan yukk:(;0;1;0;0;in;1557908652471623682;1560078978785808385;viatriwx;https://twitter.com/viatriwx/status/1560078978785808385,,,,,,,,,,,,,
Wed Aug 17 10:28:38 +0000 2022;1559849679193460736;keseruan-keseruan kalian selama mengikuti acara nanti. Kalian bisa upload video tersebut pada reels Instagram dan jangan lupa untuk tag dan follow @fti_budiluhur @joinbudiluhur @kampusbudiluhur 🔥Video yang menarik akan mendapatkan hadiah🔥 Si Ayu makan soto babat See you sahabat;0;0;0;0;in;173777799;1559849283423047681;himti_ubl;https://twitter.com/himti_ubl/status/1559849679193460736,,,,,,,,,,,,,
Wed Aug 17 10:28:00 +0000 2022;1559849517700091904;📍 : Doktorandus Koffie, Universitas Budi Luhur. 💸 : FREE 🔗 *TECHNO FUN 2022 REGISTRATION LINK* 🔗  https://t.co/gJXT32Pl0A  Let's go join us! Ajak teman-teman kalian dan meriahkan acaranya, yaaa!  Anyway... Akan ada lomba *Video Kreatif* juga lhoo yang berisikan;0;0;0;1;in;173777799;1559849283423047681;himti_ubl;https://twitter.com/himti_ubl/status/1559849517700091904,,,,,,,,,,,
Wed Aug 17 10:27:04 +0000 2022;1559849283423047681;Hai SmarTizen! 👋  FAKULTAS TEKNOLOGI INFORMASI MEMPERSEMBAHKAN ⚡ *TECHNO FUN 2022* ⚡  Fakultas Teknologi Informasi disini ingin mengundang kalian para mahasiswa baru untuk datang dan bercengkrama dengan kami di Universitas Budi Luhur. https://t.co/Qr5WfuLuJo;0;4;0;0;in;173777799;1559849283423047681;himti_ubl;https://twitter.com/himti_ubl/status/1559849283423047681,,,,,,,,,,,,,
Wed Aug 17 07:12:39 +0000 2022;1559800358641102848;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1559800358641102848;Jokamlicious;https://twitter.com/Jokamlicious/status/1559800358641102848,,,,,,,,,,,,,
Wed Aug 17 06:00:14 +0000 2022;1559782132587073536;@TaufikDamas Tak akan berkembang apapun juga yg sifatnya sosial Tampa adanya nilai nilai luhur dalam Budi pekerti yg bisa di akui dan dalam sadar oleh manusia itu   nilai nilai nilai itu nyata hidup dalam suatu tubuh yg tak di pengaruhi rekayasa akal sebab nilai itu di kendalikan qalbu;0;0;0;1;in;1401352588923006980;1559470119385911296;AndriG72634349;https://twitter.com/AndriG72634349/status/1559782132587073536,,,,,,,,,,,,,
Wed Aug 17 04:32:01 +0000 2022;1559759930831548416;Bagiku merdeka adl Ktika pemikiran tak terjajah oleh lembaran kertas pembeli harga diri Dimana pangkat dan jabatan bukan tolak ukur saling menghormati Yang mana Isi pemikiran dan Budi luhur yang dicari-cari Bukan dari keluarga mana atau status sosial mana yang sekarang dimiliki.;0;0;1;6;in;1383678645172985856;1559759930831548416;justfun_21;https://twitter.com/justfun_21/status/1559759930831548416,,,,,,,,,,,,,
Wed Aug 17 01:58:35 +0000 2022;1559721320895901696;[Info Event]   Techno Fun 2022  👉Jumat 19 Agustus 2022  📍Doktorandus Koffie       Univ. Budi Luhur https://t.co/HsCU3fjPts;0;0;0;1;et;1037720432986574849;1559721320895901696;ubl_bemfti;https://twitter.com/ubl_bemfti/status/1559721320895901696,,,,,,,,,,,,,
